id_mutation,date_mutation,annee,valeur_fonciere,surface_reelle_bati,type_local,code_commune,nom_commune,longitude,latitude,prix_m2
2022-595453,2022-07-29,2022,245000.0,68.0,Appartement,35238,Rennes,-1.661239,48.122321,3602.9411764705883
2022-595454,2022-07-29,2022,219650.0,92.0,Maison,35223,Plélan-le-Grand,-2.107452,48.000414,2387.5
2022-595455,2022-08-01,2022,475000.0,162.0,Maison,35275,Saint-Gilles,-1.843047,48.146825,2932.098765432099
2022-595456,2022-08-11,2022,183500.0,77.0,Maison,35015,Balazé,-1.189298,48.172456,2383.116883116883
2022-595458,2022-08-12,2022,166000.0,98.0,Maison,35115,Fougères,,,1693.8775510204082
2022-595459,2022-08-10,2022,110000.0,79.0,Maison,35125,La Guerche-de-Bretagne,-1.235719,47.943121,1392.4050632911392
2022-595462,2022-08-10,2022,236000.0,148.0,Maison,35191,Les Portes du Coglais,-1.362346,48.458106,1594.5945945945946
2022-595463,2022-08-05,2022,175000.0,117.0,Appartement,35115,Fougères,-1.196284,48.353987,1495.7264957264956
2022-595464,2022-08-11,2022,187000.0,118.0,Maison,35215,Parigné,-1.193934,48.423502,1584.7457627118645
2022-595465,2022-08-12,2022,67000.0,28.0,Maison,35063,La Chapelle-Saint-Aubert,-1.289046,48.313532,2392.8571428571427
2022-595467,2022-07-22,2022,810000.0,152.0,Maison,35238,Rennes,-1.652647,48.1017,5328.9473684210525
2022-595468,2022-08-02,2022,315710.0,150.0,Maison,35131,L'Hermitage,-1.806835,48.126146,2104.733333333333
2022-595469,2022-07-28,2022,116500.0,39.0,Appartement,35240,Le Rheu,-1.795793,48.100543,2987.1794871794873
2022-595471,2022-08-17,2022,70000.0,52.0,Appartement,35115,Fougères,-1.190851,48.368164,1346.1538461538462
2022-595472,2022-07-29,2022,477950.0,164.0,Maison,35275,Saint-Gilles,-1.835706,48.151486,2914.329268292683
2022-595473,2022-07-27,2022,124990.0,54.0,Maison,35238,Rennes,-1.685633,48.097855,2314.6296296296296
2022-595477,2022-08-06,2022,300000.0,200.0,Maison,35115,Fougères,-1.198337,48.356526,1500.0
2022-595479,2022-07-28,2022,117000.0,46.0,Appartement,35265,Saint-Domineuc,-1.874891,48.369597,2543.478260869565
2022-595480,2022-07-26,2022,365000.0,148.0,Maison,35141,Landavran,-1.282384,48.158983,2466.2162162162163
2022-595481,2022-08-22,2022,259900.0,118.0,Maison,35327,Servon-sur-Vilaine,-1.45698,48.132029,2202.5423728813557
2022-595482,2022-07-28,2022,170000.0,77.0,Appartement,35360,Vitré,-1.210805,48.121965,2207.7922077922076
2022-595485,2022-07-29,2022,105000.0,44.0,Appartement,35152,Liffré,-1.50362,48.206804,2386.3636363636365
2022-595486,2022-07-21,2022,391475.0,112.0,Maison,35068,Châteaubourg,-1.38842,48.110925,3495.3125
2022-595487,2022-07-13,2022,284000.0,150.0,Maison,35283,Saint-Jean-sur-Vilaine,-1.351047,48.118377,1893.3333333333333
2022-595488,2022-08-09,2022,170000.0,62.0,Appartement,35238,Rennes,-1.649292,48.084189,2741.935483870968
2022-595489,2022-07-13,2022,258000.0,95.0,Maison,35264,Saint-Didier,-1.378666,48.094434,2715.7894736842104
2022-595491,2022-07-28,2022,250000.0,95.0,Maison,35068,Châteaubourg,-1.405643,48.101878,2631.5789473684213
2022-595492,2022-08-08,2022,322564.0,135.0,Maison,35069,Châteaugiron,-1.508759,48.047775,2389.362962962963
2022-595493,2022-08-05,2022,280000.0,60.0,Appartement,35238,Rennes,-1.665557,48.106626,4666.666666666667
2022-595494,2022-07-28,2022,225000.0,59.0,Appartement,35093,Dinard,-2.056083,48.617919,3813.5593220338983
2022-595496,2022-07-28,2022,60500.0,84.0,Maison,35360,Vitré,-1.202835,48.123234,720.2380952380952
2022-595497,2022-07-28,2022,145000.0,51.0,Appartement,35068,Châteaubourg,-1.400991,48.109643,2843.1372549019607
2022-595498,2022-07-21,2022,280000.0,108.0,Maison,35068,Châteaubourg,-1.391503,48.11196,2592.5925925925926
2022-595499,2022-08-19,2022,56000.0,34.0,Appartement,35360,Vitré,-1.212162,48.124067,1647.0588235294117
2022-595500,2022-08-23,2022,309500.0,130.0,Maison,35097,Domalain,-1.210278,48.020046,2380.769230769231
2022-595501,2022-08-05,2022,327000.0,120.0,Maison,35208,Orgères,-1.67211,48.00455,2725.0
2022-595503,2022-07-20,2022,138000.0,71.0,Appartement,35068,Châteaubourg,-1.406725,48.109437,1943.661971830986
2022-595504,2022-07-27,2022,235000.0,71.0,Maison,35096,Domagné,-1.39576,48.071145,3309.8591549295775
2022-595507,2022-08-02,2022,270000.0,72.0,Appartement,35189,Montgermont,-1.726334,48.154869,3750.0
2022-595508,2022-07-19,2022,340000.0,152.0,Maison,35283,Saint-Jean-sur-Vilaine,-1.358254,48.118599,2236.842105263158
2022-595509,2022-08-05,2022,380000.0,155.0,Maison,35136,Janzé,-1.494276,47.952192,2451.6129032258063
2022-595512,2022-08-18,2022,370000.0,154.0,Maison,35039,Brécé,-1.488668,48.110951,2402.5974025974024
2022-595513,2022-07-13,2022,339850.0,159.0,Maison,35068,Châteaubourg,-1.384126,48.111649,2137.421383647799
2022-595514,2022-08-17,2022,280000.0,97.0,Maison,35039,Brécé,-1.486294,48.108444,2886.59793814433
2022-595515,2022-07-28,2022,350000.0,114.0,Maison,35066,Chartres-de-Bretagne,-1.708667,48.044621,3070.1754385964914
2022-595516,2022-07-29,2022,250000.0,250.0,Maison,35318,Saint-Thual,-1.962892,48.339068,1000.0
2022-595517,2022-08-12,2022,818600.0,140.0,Maison,35287,Saint-Lunaire,-2.119775,48.631163,5847.142857142857
2022-595518,2022-07-29,2022,332380.0,119.0,Maison,35067,Chasné-sur-Illet,-1.565031,48.241824,2793.109243697479
2022-595519,2022-07-22,2022,123000.0,64.0,Appartement,35238,Rennes,-1.680908,48.087234,1921.875
2022-595520,2022-07-12,2022,285000.0,98.0,Maison,35327,Servon-sur-Vilaine,-1.466109,48.121514,2908.1632653061224
2022-595522,2022-08-02,2022,211000.0,65.0,Appartement,35055,Chantepie,-1.622144,48.09032,3246.153846153846
2022-595523,2022-08-03,2022,252000.0,98.0,Appartement,35001,Acigné,-1.527799,48.138189,2571.4285714285716
2022-595525,2022-08-08,2022,307002.0,90.0,Maison,35120,Gévezé,-1.795596,48.218777,3411.133333333333
2022-595526,2022-07-28,2022,340000.0,99.0,Maison,35049,Cancale,-1.861393,48.683059,3434.343434343434
2022-595527,2022-08-04,2022,8000.0,40.0,Maison,35273,Saint-Germain-en-Coglès,-1.25603,48.400845,200.0
2022-595528,2022-07-29,2022,180000.0,131.0,Maison,35070,Châteauneuf-d'Ille-et-Vilaine,-1.934433,48.556505,1374.0458015267175
2022-595529,2022-07-26,2022,90000.0,80.0,Maison,35169,Maxent,-1.993994,48.001372,1125.0
2022-595532,2022-07-29,2022,390000.0,160.0,Maison,35115,Fougères,-1.185759,48.342573,2437.5
2022-595533,2022-07-28,2022,201000.0,75.0,Appartement,35281,Saint-Jacques-de-la-Lande,-1.693874,48.096612,2680.0
2022-595534,2022-08-13,2022,115000.0,100.0,Maison,35325,La Selle-Guerchaise,-1.16741,47.934752,1150.0
2022-595536,2022-06-24,2022,380000.0,315.0,Appartement,35241,La Richardais,-2.035303,48.614305,1206.3492063492063
2022-595537,2022-08-05,2022,395000.0,92.0,Maison,35334,Thorigné-Fouillard,-1.583941,48.156116,4293.478260869565
2022-595538,2022-08-01,2022,87500.0,26.0,Appartement,35360,Vitré,-1.204421,48.117212,3365.3846153846152
2022-595539,2022-08-12,2022,124500.0,75.0,Maison,35273,Saint-Germain-en-Coglès,-1.269665,48.406586,1660.0
2022-595544,2022-08-02,2022,280000.0,103.0,Maison,35150,Lécousse,-1.220008,48.363963,2718.4466019417478
2022-595545,2022-07-28,2022,117050.0,44.0,Appartement,35238,Rennes,-1.686803,48.113358,2660.2272727272725
2022-595546,2022-07-27,2022,42990.0,40.0,Maison,35151,Lieuron,-1.906374,47.86076,1074.75
2022-595550,2022-07-27,2022,225000.0,80.0,Appartement,35238,Rennes,-1.6838,48.088157,2812.5
2022-595551,2022-07-28,2022,132000.0,65.0,Appartement,35095,Dol-de-Bretagne,-1.763129,48.543445,2030.7692307692307
2022-595552,2022-07-26,2022,117990.0,73.0,Maison,35285,Saint-Just,-1.939489,47.760653,1616.3013698630136
2022-595553,2022-07-27,2022,250000.0,95.0,Appartement,35238,Rennes,-1.637618,48.091316,2631.5789473684213
2022-595554,2022-08-11,2022,210000.0,140.0,Maison,35294,Sainte-Marie,-2.005006,47.693213,1500.0
2022-595555,2022-07-25,2022,125000.0,28.0,Appartement,35238,Rennes,-1.680606,48.112584,4464.285714285715
2022-595556,2022-08-03,2022,401070.56,66.0,Maison,35238,Rennes,-1.66715,48.118307,6076.826666666667
2022-595559,2022-08-12,2022,105000.0,55.0,Maison,35215,Parigné,-1.191087,48.420034,1909.090909090909
2022-595560,2022-07-25,2022,213200.0,74.0,Appartement,35238,Rennes,-1.678702,48.097096,2881.0810810810813
2022-595562,2022-08-22,2022,745000.0,221.0,Maison,35051,Cesson-Sévigné,-1.609094,48.106466,3371.0407239819006
2022-595564,2022-07-26,2022,93500.0,25.0,Appartement,35238,Rennes,-1.670279,48.108812,3740.0
2022-595567,2022-07-29,2022,150000.0,53.0,Maison,35176,Guipry-Messac,-1.799688,47.834376,2830.188679245283
2022-595568,2022-08-12,2022,190000.0,68.0,Appartement,35207,Noyal-sur-Vilaine,-1.518121,48.116494,2794.1176470588234
2022-595569,2022-07-29,2022,250000.0,110.0,Maison,35068,Châteaubourg,-1.39973,48.113035,2272.7272727272725
2022-595571,2022-08-08,2022,192300.0,63.0,Appartement,35032,Bourgbarré,-1.622889,47.992042,3052.3809523809523
2022-595573,2022-08-04,2022,620000.0,122.0,Maison,35238,Rennes,-1.643208,48.104084,5081.9672131147545
2022-595574,2022-08-12,2022,194000.0,41.0,Appartement,35238,Rennes,-1.690461,48.111992,4731.707317073171
2022-595575,2022-08-04,2022,155000.0,171.0,Maison,35334,Thorigné-Fouillard,-1.592495,48.131411,906.4327485380117
2022-595576,2022-08-09,2022,324690.0,115.0,Maison,35245,Romillé,-1.884248,48.217926,2823.391304347826
2022-595578,2022-08-18,2022,130000.0,51.0,Appartement,35136,Janzé,-1.500379,47.960503,2549.0196078431372
2022-595579,2022-07-20,2022,320000.0,124.0,Maison,35068,Châteaubourg,-1.38279,48.106471,2580.6451612903224
2022-595581,2022-07-29,2022,280000.0,130.0,Maison,35236,Redon,-2.087558,47.673991,2153.846153846154
2022-595582,2022-07-22,2022,200000.0,109.0,Maison,35264,Saint-Didier,-1.382226,48.097294,1834.8623853211009
2022-595585,2022-07-22,2022,250000.0,100.0,Maison,35096,Domagné,-1.400121,48.072175,2500.0
2022-595586,2022-07-28,2022,372000.0,108.0,Maison,35099,Domloup,-1.519286,48.067865,3444.4444444444443
2022-595587,2022-08-02,2022,47500.0,9.0,Appartement,35238,Rennes,-1.688202,48.113241,5277.777777777777
2022-595589,2022-08-08,2022,360000.0,138.0,Maison,35099,Domloup,-1.528244,48.059918,2608.695652173913
2022-595590,2022-07-29,2022,456470.0,93.0,Maison,35353,Vezin-le-Coquet,-1.730805,48.125026,4908.279569892473
2022-595591,2022-08-08,2022,493200.0,180.0,Maison,35069,Châteaugiron,-1.507504,48.04269,2740.0
2022-595592,2022-08-10,2022,290000.0,150.0,Maison,35290,Saint-Malon-sur-Mel,-2.077805,48.095364,1933.3333333333333
2022-595594,2022-07-29,2022,189565.0,90.0,Maison,35179,Miniac-Morvan,-1.904547,48.511683,2106.277777777778
2022-595598,2022-08-02,2022,215000.0,112.0,Maison,35326,Sens-de-Bretagne,-1.539379,48.334943,1919.642857142857
2022-595600,2022-07-28,2022,205000.0,59.0,Appartement,35238,Rennes,-1.656898,48.109042,3474.576271186441
2022-595601,2022-08-08,2022,193990.0,120.0,Maison,35161,Louvigné-de-Bais,-1.33017,48.048106,1616.5833333333333
2022-595602,2022-08-03,2022,340000.0,80.0,Maison,35288,Saint-Malo,-1.990725,48.627539,4250.0
2022-595603,2022-07-08,2022,188600.0,118.0,Maison,35179,Miniac-Morvan,-1.908368,48.519807,1598.3050847457628
2022-595606,2022-07-26,2022,100000.0,40.0,Appartement,35238,Rennes,-1.678168,48.111297,2500.0
2022-595607,2022-07-28,2022,230000.0,59.0,Appartement,35238,Rennes,-1.680778,48.107192,3898.3050847457625
2022-595608,2022-08-12,2022,143500.0,80.0,Maison,35308,Mesnil-Roc'h,-1.912996,48.447452,1793.75
2022-595609,2022-08-01,2022,190000.0,77.0,Appartement,35238,Rennes,-1.707186,48.121052,2467.5324675324673
2022-595610,2022-07-22,2022,420000.0,150.0,Maison,35351,Le Verger,-1.930974,48.077098,2800.0
2022-595612,2022-08-17,2022,93500.0,69.0,Maison,35347,Val-d'Izé,-1.362664,48.16524,1355.072463768116
2022-595614,2022-08-17,2022,205100.0,99.0,Maison,35061,La Chapelle-Erbrée,-1.093099,48.134934,2071.717171717172
2022-595617,2022-08-05,2022,156000.0,44.0,Appartement,35093,Dinard,-2.058365,48.617022,3545.4545454545455
2022-595618,2022-08-03,2022,275000.0,177.0,Maison,35243,Romagné,-1.285594,48.338708,1553.6723163841807
2022-595620,2022-07-28,2022,459000.0,106.0,Maison,35051,Cesson-Sévigné,-1.629747,48.116274,4330.188679245283
2022-595621,2022-08-19,2022,642610.0,170.0,Maison,35334,Thorigné-Fouillard,-1.585645,48.150399,3780.0588235294117
2022-595624,2022-08-12,2022,180000.0,133.0,Maison,35360,Vitré,-1.209528,48.123605,1353.3834586466166
2022-595625,2022-08-18,2022,170000.0,180.0,Appartement,35124,Grand-Fougeray,-1.730946,47.723017,944.4444444444445
2022-595627,2022-08-19,2022,150000.0,95.0,Maison,35106,Ercé-en-Lamée,-1.560748,47.830522,1578.9473684210527
2022-595628,2022-07-26,2022,120000.0,60.0,Maison,35188,Montfort-sur-Meu,-1.958984,48.119061,2000.0
2022-595629,2022-07-29,2022,140000.0,64.0,Maison,35069,Châteaugiron,-1.461207,48.043618,2187.5
2022-595630,2022-08-03,2022,273000.0,145.0,Maison,35243,Romagné,-1.285908,48.338183,1882.7586206896551
2022-595631,2022-07-29,2022,613500.0,117.0,Maison,35024,Betton,-1.635753,48.182874,5243.589743589743
2022-595632,2022-07-28,2022,510000.0,123.0,Maison,35051,Cesson-Sévigné,-1.604636,48.120761,4146.341463414634
2022-595633,2022-08-12,2022,235300.0,105.0,Maison,35009,Baguer-Morvan,-1.7774,48.521283,2240.9523809523807
2022-595635,2022-07-29,2022,228100.0,50.0,Appartement,35238,Rennes,-1.638066,48.129628,4562.0
2022-595637,2022-07-29,2022,150000.0,53.0,Appartement,35069,Châteaugiron,-1.503176,48.047937,2830.188679245283
2022-595638,2022-08-05,2022,610000.0,136.0,Maison,35287,Saint-Lunaire,-2.115107,48.634475,4485.294117647059
2022-595641,2022-07-22,2022,70000.0,116.0,Maison,35098,La Dominelais,-1.670101,47.748571,603.448275862069
2022-595644,2022-07-22,2022,300000.0,98.0,Appartement,35136,Janzé,-1.49612,47.960412,3061.2244897959185
2022-595645,2022-07-25,2022,190000.0,84.0,Maison,35012,Bain-de-Bretagne,-1.688757,47.847134,2261.904761904762
2022-595647,2022-08-17,2022,100000.0,80.0,Appartement,35236,Redon,-2.085334,47.653402,1250.0
2022-595648,2022-08-05,2022,281700.0,94.0,Maison,35281,Saint-Jacques-de-la-Lande,-1.723785,48.063663,2996.808510638298
2022-595649,2022-06-27,2022,147990.0,110.0,Maison,35098,La Dominelais,-1.697164,47.750146,1345.3636363636363
2022-595650,2022-08-01,2022,310000.0,116.0,Maison,35099,Domloup,-1.525891,48.064381,2672.4137931034484
2022-595652,2022-07-28,2022,190000.0,69.0,Maison,35099,Domloup,-1.522625,48.063745,2753.623188405797
2022-595653,2022-07-30,2022,53500.0,37.0,Maison,35018,La Bazouge-du-Désert,-1.120582,48.428278,1445.945945945946
2022-595655,2022-07-28,2022,375000.0,107.0,Maison,35024,Betton,-1.632862,48.179095,3504.6728971962616
2022-595656,2022-08-02,2022,115000.0,90.0,Maison,35031,La Bouëxière,,,1277.7777777777778
2022-595658,2022-07-28,2022,220000.0,80.0,Maison,35223,Plélan-le-Grand,-2.105417,47.956806,2750.0
2022-595659,2022-08-05,2022,330000.0,67.0,Maison,35093,Dinard,-2.049572,48.616532,4925.373134328358
2022-595661,2022-08-22,2022,179400.0,83.0,Appartement,35123,Goven,-1.847004,48.008481,2161.4457831325303
2022-595662,2022-07-29,2022,145000.0,39.0,Appartement,35238,Rennes,-1.695197,48.111569,3717.948717948718
2022-595663,2022-08-12,2022,280000.0,76.0,Maison,35067,Chasné-sur-Illet,-1.552102,48.241406,3684.2105263157896
2022-595664,2022-08-19,2022,175000.0,88.0,Maison,35115,Fougères,-1.181948,48.373419,1988.6363636363637
2022-595665,2022-08-09,2022,270000.0,102.0,Maison,35152,Liffré,-1.500503,48.207656,2647.0588235294117
2022-595666,2022-05-25,2022,70000.0,68.0,Maison,35015,Balazé,-1.146647,48.187693,1029.4117647058824
2022-595667,2022-08-02,2022,196500.0,109.0,Maison,35038,Bréal-sous-Vitré,-1.058099,48.104729,1802.7522935779816
2022-595668,2022-08-01,2022,135000.0,63.0,Appartement,35238,Rennes,-1.6684,48.085372,2142.8571428571427
2022-595669,2022-08-09,2022,209545.0,96.0,Maison,35253,Saint-Aubin-du-Cormier,-1.439564,48.248033,2182.7604166666665
2022-595671,2022-08-05,2022,210000.0,92.0,Maison,35123,Goven,-1.789498,48.018238,2282.608695652174
2022-595672,2022-08-19,2022,258000.0,90.0,Appartement,35281,Saint-Jacques-de-la-Lande,-1.692713,48.093886,2866.6666666666665
2022-595673,2022-08-09,2022,125000.0,44.0,Appartement,35363,Pont-Péan,-1.704068,48.01464,2840.909090909091
2022-595674,2022-08-19,2022,209000.0,48.0,Appartement,35238,Rennes,-1.682713,48.117154,4354.166666666667
2022-595675,2022-08-16,2022,125000.0,31.0,Appartement,35278,Saint-Grégoire,-1.680369,48.144954,4032.2580645161293
2022-595676,2022-08-05,2022,200000.0,66.0,Appartement,35047,Bruz,-1.73233,48.029855,3030.3030303030305
2022-595677,2022-08-02,2022,163500.0,71.0,Appartement,35188,Montfort-sur-Meu,-1.964261,48.132843,2302.8169014084506
2022-595678,2022-08-04,2022,443300.0,90.0,Maison,35206,Noyal-Châtillon-sur-Seiche,-1.667707,48.04175,4925.555555555556
2022-595680,2022-07-28,2022,560000.0,90.0,Maison,35288,Saint-Malo,-1.988432,48.665729,6222.222222222223
2022-595681,2022-08-24,2022,292000.0,140.0,Maison,35150,Lécousse,-1.220122,48.365842,2085.714285714286
2022-595683,2022-08-10,2022,190000.0,72.0,Appartement,35126,Guichen,-1.803787,47.967939,2638.8888888888887
2022-595684,2022-08-24,2022,225000.0,100.0,Maison,35137,Javené,-1.211132,48.318851,2250.0
2022-595685,2022-08-05,2022,745000.0,151.0,Maison,35047,Bruz,-1.75978,48.039327,4933.774834437086
2022-595686,2022-08-25,2022,380000.0,85.0,Appartement,35238,Rennes,-1.685365,48.11154,4470.588235294118
2022-595688,2022-08-18,2022,353000.0,148.0,Maison,35266,Saint-Erblon,-1.651122,48.021661,2385.135135135135
2022-595689,2022-07-27,2022,205000.0,71.0,Maison,35337,Tinténiac,-1.837318,48.330261,2887.323943661972
2022-595690,2022-07-28,2022,150000.0,57.0,Appartement,35337,Tinténiac,-1.831955,48.327888,2631.5789473684213
2022-595692,2022-08-04,2022,283000.0,92.0,Maison,35196,Mordelles,-1.834252,48.073567,3076.086956521739
2022-595693,2022-08-05,2022,489000.0,220.0,Maison,35196,Mordelles,-1.843924,48.076438,2222.7272727272725
2022-595694,2022-07-13,2022,420000.0,75.0,Maison,35288,Saint-Malo,-1.9909,48.66061,5600.0
2022-595695,2022-08-04,2022,330000.0,113.0,Maison,35196,Mordelles,-1.835949,48.075103,2920.353982300885
2022-595696,2022-08-04,2022,291000.0,189.0,Maison,35037,Bréal-sous-Montfort,-1.910448,48.054012,1539.6825396825398
2022-595697,2022-07-29,2022,245000.0,101.0,Maison,35351,Le Verger,-1.929488,48.072429,2425.7425742574255
2022-595698,2022-07-29,2022,235000.0,73.0,Maison,35319,Saint-Thurial,-1.936685,48.026713,3219.178082191781
2022-595702,2022-08-23,2022,225000.0,66.0,Appartement,35238,Rennes,-1.644736,48.124387,3409.090909090909
2022-595703,2022-08-01,2022,260000.0,138.0,Maison,35248,Sains,-1.588406,48.554358,1884.0579710144928
2022-595704,2022-07-28,2022,279000.0,93.0,Maison,35056,La Chapelle-aux-Filtzméens,-1.823661,48.385206,3000.0
2022-595705,2022-08-03,2022,140000.0,41.0,Appartement,35055,Chantepie,-1.613414,48.095174,3414.6341463414633
2022-595706,2022-08-02,2022,247000.0,62.0,Appartement,35051,Cesson-Sévigné,-1.628181,48.113485,3983.8709677419356
2022-595707,2022-08-24,2022,200000.0,68.0,Appartement,35238,Rennes,-1.662929,48.09385,2941.176470588235
2022-595708,2022-08-16,2022,200500.0,59.0,Appartement,35281,Saint-Jacques-de-la-Lande,-1.691407,48.094011,3398.3050847457625
2022-595709,2022-08-23,2022,135000.0,25.0,Appartement,35238,Rennes,-1.679662,48.112922,5400.0
2022-595710,2022-08-05,2022,45000.0,33.0,Appartement,35288,Saint-Malo,-1.993126,48.660831,1363.6363636363637
2022-595712,2022-08-05,2022,120000.0,80.0,Maison,35290,Saint-Malon-sur-Mel,-2.104967,48.079112,1500.0
2022-595713,2022-08-10,2022,212250.0,76.0,Maison,35312,Saint-Senoux,-1.790765,47.905835,2792.7631578947367
2022-595715,2022-08-17,2022,830720.0,163.0,Maison,35288,Saint-Malo,-2.011492,48.637638,5096.441717791411
2022-595718,2022-08-16,2022,143000.0,33.0,Appartement,35238,Rennes,-1.682932,48.089186,4333.333333333333
2022-595719,2022-08-16,2022,274000.0,70.0,Appartement,35238,Rennes,-1.700246,48.112066,3914.285714285714
2022-595721,2022-08-01,2022,91000.0,30.0,Appartement,35238,Rennes,-1.684324,48.117673,3033.3333333333335
2022-595723,2022-08-05,2022,277200.0,86.0,Maison,35353,Vezin-le-Coquet,-1.747938,48.117992,3223.2558139534885
2022-595724,2022-08-01,2022,129889.98,64.0,Appartement,35136,Janzé,-1.494465,47.963047,2029.5309375
2022-595725,2022-07-29,2022,255000.0,142.0,Maison,35046,Les Brulais,-2.079285,47.897008,1795.774647887324
2022-595726,2022-08-12,2022,372800.0,133.0,Maison,35253,Saint-Aubin-du-Cormier,-1.384879,48.255871,2803.0075187969924
2022-595727,2022-07-29,2022,338100.0,98.0,Appartement,35238,Rennes,-1.674728,48.132032,3450.0
2022-595728,2022-08-04,2022,176500.0,81.0,Appartement,35032,Bourgbarré,-1.605486,47.991534,2179.0123456790125
